stem,image_file,label_file,relative_image_path,relative_label_path,split,scene,weather,scene_weather,capture_pair,sequence_index,step,raw_or_augmented,frame_key,grouping_strategy,grouping_key_used,object_count,image_width,image_height,image_mode,median_box_width_px,median_box_height_px,median_box_area_px,mean_relative_area,objects_lt_32px
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.179_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.179_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.179_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.179_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.179_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,179,0,raw,forest_sunny__capture_14_15__sequence_179__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,62.50112,48.49992,3052.5469599744,0.0008280563585000001,0
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.286_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.286_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.286_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.286_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.286_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,286,0,raw,forest_sunny__capture_14_15__sequence_286__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,50.49984,46.49976,2336.9829599232,0.0006339472005,0
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.334_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.334_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.334_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.334_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.334_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,334,0,raw,forest_sunny__capture_14_15__sequence_334__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,40.4992,49.5,1924.9705598976,0.000522181684,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.340_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.340_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.340_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.340_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.340_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,340,0,augmented,forest_sunny__capture_14_15__sequence_340__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,40.500479999999996,48.499919999999996,1889.5212804096,0.0005125654514999999,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.354_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.354_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.354_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.354_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.354_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,354,0,augmented,forest_sunny__capture_14_15__sequence_354__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,39.499520000000004,45.0,1709.98272,0.0004638625,0
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.379_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.379_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.379_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.379_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.379_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,379,0,raw,forest_sunny__capture_14_15__sequence_379__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,46.49984,42.99984,2084.9871200256,0.000565588954,0
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.392_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.392_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.392_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.392_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.392_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,392,0,raw,forest_sunny__capture_14_15__sequence_392__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,42.49984,33.50016,1497.9860803584002,0.00040635473100000005,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.401_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.401_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.401_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.401_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.401_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,401,0,augmented,forest_sunny__capture_14_15__sequence_401__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,40.0,39.49992,1579.9968000000001,0.00042860156250000005,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.469_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.469_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.469_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.469_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.469_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,469,0,raw,forest_sunny__capture_14_15__sequence_469__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,42.00064,39.49992,1693.0203199488,0.00045926115449999996,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.470_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.470_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.470_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.470_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.470_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,470,0,augmented,forest_sunny__capture_14_15__sequence_470__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,41.999359999999996,39.49992,1684.4728799232,0.000456942513,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.514_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.514_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.514_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.514_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.514_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,514,0,augmented,forest_sunny__capture_14_15__sequence_514__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,46.499840000000006,43.99992,2136.0006402048,0.000579427257,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.517_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.517_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.517_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.517_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.517_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,517,0,raw,forest_sunny__capture_14_15__sequence_517__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,51.49952,42.000479999999996,2289.5011196928,0.000621066927,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.519_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.519_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.519_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.519_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.519_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,519,0,augmented,forest_sunny__capture_14_15__sequence_519__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,52.0,42.50016,2342.9977602047998,0.0006355788194999999,0
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.521_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.521_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.521_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.521_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.521_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,521,0,raw,forest_sunny__capture_14_15__sequence_521__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,48.00128,42.500159999999994,2166.0678402047997,0.000587583507,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.561_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.561_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.561_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.561_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.561_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,561,0,raw,forest_sunny__capture_14_15__sequence_561__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,36.4992,39.49992,1420.4678399999998,0.0003853265625,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.599_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.599_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.599_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.599_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.599_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,599,0,raw,forest_sunny__capture_14_15__sequence_599__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,49.50016,50.999759999999995,2776.5206396927997,0.000753179427,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.601_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.601_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.601_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.601_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.601_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,601,0,augmented,forest_sunny__capture_14_15__sequence_601__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,50.499840000000006,52.49952,2932.9888002048,0.0007956241319999999,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.609_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.609_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.609_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.609_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.609_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,609,0,raw,forest_sunny__capture_14_15__sequence_609__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,44.00128,56.00016000000001,2680.0787202048004,0.000727017882,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.626_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.626_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.626_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.626_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.626_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,626,0,augmented,forest_sunny__capture_14_15__sequence_626__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,52.0,43.500240000000005,2493.9951998976,0.0006765394965,1
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.698_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.698_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.698_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.698_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.698_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,698,0,augmented,forest_sunny__capture_14_15__sequence_698__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,43.49952,49.99968,2209.9652001792,0.000599491428,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.709_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.709_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.709_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.709_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.709_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,709,0,raw,forest_sunny__capture_14_15__sequence_709__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,49.00095999999999,57.49992,2817.5512799231997,0.0007643097004999999,0
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.710_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.710_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.710_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.710_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.710_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,710,0,raw,forest_sunny__capture_14_15__sequence_710__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,44.0,57.49992,2467.0046398464,0.0006692178385000001,0
augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.736_step0.camera,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.736_step0.camera.png,augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.736_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.736_step0.camera.png,data/obj_det_base/augmented_raw_dataset_forest_sunny_forest_sunny_14_15_sequence.736_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,736,0,augmented,forest_sunny__capture_14_15__sequence_736__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,60.0,40.5,2417.5033602048,0.000655789757,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.772_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.772_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.772_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.772_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.772_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,772,0,raw,forest_sunny__capture_14_15__sequence_772__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,62.499840000000006,36.5004,2496.5192798208,0.000677224197,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.799_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.799_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.799_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.799_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.799_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,799,0,raw,forest_sunny__capture_14_15__sequence_799__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,61.50016000000001,46.00008,3346.5470404608,0.0009078089845,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.851_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.851_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.851_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.851_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.851_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,851,0,raw,forest_sunny__capture_14_15__sequence_851__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,41.500159999999994,47.49984,2127.9880802303996,0.000577253711,1
raw_dataset_forest_sunny_forest_sunny_14_15_sequence.894_step0.camera,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.894_step0.camera.png,raw_dataset_forest_sunny_forest_sunny_14_15_sequence.894_step0.camera.txt,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.894_step0.camera.png,data/obj_det_base/raw_dataset_forest_sunny_forest_sunny_14_15_sequence.894_step0.camera.txt,train,forest,sunny,forest_sunny,14_15,894,0,raw,forest_sunny__capture_14_15__sequence_894__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,53.000960000000006,55.499759999999995,3543.5383197696,0.0009612462890000001,1
raw_dataset_lake_foggy_lake_foggy_14_15_sequence.55_step0.camera,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.55_step0.camera.png,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.55_step0.camera.txt,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.55_step0.camera.png,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.55_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,55,0,raw,lake_foggy__capture_14_15__sequence_55__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,88.4992,39.9996,3777.4427203584005,0.0010246969185,1
raw_dataset_lake_foggy_lake_foggy_14_15_sequence.143_step0.camera,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.143_step0.camera.png,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.143_step0.camera.txt,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.143_step0.camera.png,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.143_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,143,0,raw,lake_foggy__capture_14_15__sequence_143__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,37.50016,32.99976,1259.9791202304,0.000341791211,1
raw_dataset_lake_foggy_lake_foggy_14_15_sequence.158_step0.camera,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.158_step0.camera.png,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.158_step0.camera.txt,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.158_step0.camera.png,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.158_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,158,0,raw,lake_foggy__capture_14_15__sequence_158__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,32.50048,31.5,1057.51296,0.00028686875,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.164_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.164_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.164_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.164_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.164_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,164,0,augmented,lake_foggy__capture_14_15__sequence_164__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,32.500479999999996,32.99976,1077.5128799232,0.0002922940755,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.228_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.228_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.228_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.228_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.228_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,228,0,augmented,lake_foggy__capture_14_15__sequence_228__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,42.50112,32.0004,1348.0516804608,0.00036568242200000003,1
raw_dataset_lake_foggy_lake_foggy_14_15_sequence.242_step0.camera,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.242_step0.camera.png,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.242_step0.camera.txt,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.242_step0.camera.png,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.242_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,242,0,raw,lake_foggy__capture_14_15__sequence_242__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,41.500159999999994,30.499920000000003,1232.5047201792,0.000334338303,1
raw_dataset_lake_foggy_lake_foggy_14_15_sequence.244_step0.camera,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.244_step0.camera.png,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.244_step0.camera.txt,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.244_step0.camera.png,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.244_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,244,0,raw,lake_foggy__capture_14_15__sequence_244__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,41.999359999999996,32.99976,1346.9658402816,0.000365387869,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.258_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.258_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.258_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.258_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.258_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,258,0,augmented,lake_foggy__capture_14_15__sequence_258__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,42.49984,32.50008,1330.4863199232,0.000360917513,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.267_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.267_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.267_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.267_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.267_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,267,0,augmented,lake_foggy__capture_14_15__sequence_267__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,43.499520000000004,33.50016,1382.9851201536,0.000375158724,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.272_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.272_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.272_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.272_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.272_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,272,0,augmented,lake_foggy__capture_14_15__sequence_272__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,43.00032,34.99992,1420.0135999487998,0.00038520334199999997,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.281_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.281_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.281_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.281_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.281_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,281,0,augmented,lake_foggy__capture_14_15__sequence_281__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,43.5008,35.50032,1500.5443203072,0.00040704869799999994,1
raw_dataset_lake_foggy_lake_foggy_14_15_sequence.305_step0.camera,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.305_step0.camera.png,raw_dataset_lake_foggy_lake_foggy_14_15_sequence.305_step0.camera.txt,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.305_step0.camera.png,data/obj_det_base/raw_dataset_lake_foggy_lake_foggy_14_15_sequence.305_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,305,0,raw,lake_foggy__capture_14_15__sequence_305__step_0,capture_pair holdout,14_15,2,2560,1440,RGBA,52.0,42.999840000000006,2451.99168,0.0006651453125000001,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.332_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.332_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.332_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.332_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.332_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,332,0,augmented,lake_foggy__capture_14_15__sequence_332__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,57.49888,32.99976,1989.9558402048,0.0005398100695,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.355_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.355_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.355_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.355_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.355_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,355,0,augmented,lake_foggy__capture_14_15__sequence_355__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,64.4992,24.50016,1728.9976799232002,0.00046902063799999995,1
augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.379_step0.camera,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.379_step0.camera.png,augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.379_step0.camera.txt,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.379_step0.camera.png,data/obj_det_base/augmented_raw_dataset_lake_foggy_lake_foggy_14_15_sequence.379_step0.camera.txt,train,lake,foggy,lake_foggy,14_15,379,0,augmented,lake_foggy__capture_14_15__sequence_379__step_0,capture_pair holdout,14_15,2,2560,1440,RGB,68.50048000000001,32.50008,2373.5348803584,0.0006438625435,1
